,SMILES,STABILITY_SCORE,CHEMBL_ID
420,CNc1nc(NCCCN(C)C)c2sc(cc2n1)-c1cncnc1,1.7,CHEMBL3120292
445,CCCN1C(=O)CN(Cc2ccc(cc2)-c2ccc(F)c(CN3CCCCC3)n2)C1=O,0.5,CHEMBL1835130
450,N[C@@H](COCc1ccccc1)C(=O)Nc1nc2ccc(OC(F)(F)F)cc2s1,1.0,CHEMBL2088557
451,CNCCC(c1ccc2cc(F)ccc2c1)n1ncnn1,1.0,CHEMBL1224300
457,Cc1noc(n1)[C@@H](NC(=O)N1C(=O)N(CCN2CCOCC2)c2ccccc12)C(C)(C)C,0.1,CHEMBL495881
458,Cc1cn2cc(nc2s1)-c1ccc(O)c(O)c1O,0.2,CHEMBL2430197
462,CCc1nc(N)nc(N)c1-c1ccc2OC(C)(C(=O)N(CCCOC(F)(F)F)c2c1)c1cc(F)cc(F)c1,0.5,CHEMBL241241
471,CC(C)(C)c1cc(NC(=O)N2CCCN(CC2)C(=O)CN2CCOCC2)no1,0.6,CHEMBL1762426
475,O=C(N1CCN(CC1)C1CCCC1)c1ccc2NC(=O)C3=C(CCSC3)c2c1,0.2,CHEMBL2237215
477,OC(=O)[C@@H]1C[C@H](CN1C(=O)CNC=O)NC(=O)c1ccccc1,0.5,CHEMBL571000
479,COc1ccc(CCN2C(CN(NS(C)(=O)=O)C2=O)c2ccc(C)c(C)c2)cc1,0.2,CHEMBL585163
489,CC(C)N1C(=O)C(=O)N=C1\N=C(/NOCc1ccccc1)Nc1ccc(Cl)c(Cl)c1,0.2,CHEMBL1673011
490,CCS(=O)(=O)c1cccc(c1)-c1cccc(c1)-c1c(C)cnc2c(cccc12)C(F)(F)F,0.5,CHEMBL1098832
498,CC(C)CCN1N=C(c2cccs2)C(O)=C(C1=O)C1=NS(=O)(=O)c2cc(OC(C)C(O)=O)ccc2N1,1.0,CHEMBL270370
499,CCN(CC)CCCC(C)Nc1ccnc2cc(Oc3ccccc3)ccc12,4.3,CHEMBL180671
502,CC(C)N1C(\N=C(\NC(=O)C(C)C)Nc2ccc(Cl)c(Cl)c2)=NC(=O)C1=O,1.0,CHEMBL241620
524,O=C(NC1CCOc2ccccc12)N1C(=O)N(CCN2CCOCC2)c2ccccc12,0.0,CHEMBL495407
535,CN1C(=O)C(F)=C(Nc2ccc(I)cc2F)C2=C1N=CN(CCO)C2=O,0.8,CHEMBL1684072
538,Cc1c(nn(C)c1-c1ccccc1)C(=O)Nc1cccc(C)n1,1.1,CHEMBL2349533
550,CC(C)(C)[C@H](NC(=O)N1C(=O)N(CCC2(O)CCOCC2)c2ccccc12)C(N)=O,1.4,CHEMBL497124
552,CN1CCN(CC1)c1ncnc2c3ccccc3oc12,0.1,CHEMBL232421
557,CCCN1CCN(CC1)C(=O)c1ccc2NC(=O)C3=C(CCSC3)c2c1,0.7,CHEMBL2237225
558,CC(C)Oc1nc(nc(n1)-c1ccc(NC(=O)Nc2ccc(cc2)C(=O)N2CCN(C)CC2)cc1)N1CCOCC1,0.5,CHEMBL1808985
564,C(c1ccc(cc1)C(N1CCCN(CC1)C1CCC1)c1nnnn1Cc1ccccc1)n1cncn1,0.5,CHEMBL1223236
572,CCc1nc(N)nc(N)c1-c1ccc2OC(C(=O)N(CCCOC)c2c1)c1cc(F)cc(F)c1,0.1,CHEMBL239746
581,CCOc1cc(NC(=N)c2ccccn2)ccc1-c1ccc(o1)-c1ccc(NC(=N)c2ccccn2)cc1OCC,2.0,CHEMBL1276549
592,CC(C)CN1C(=O)CN(Cc2ccc(cc2)-c2ccc(F)c(CN3CCCC(C)C3)n2)C1=O,0.1,CHEMBL1835213
593,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)sc1cc(NC(=O)Oc3ccccc3)ccc21)C(O)=O,0.5,CHEMBL550984
616,CCCN(CCCNc1ccnc2cc(Cl)ccc12)CC1CC2CC1C=C2,0.2,CHEMBL1087470
617,Cc1ccc(Oc2ccc(cc2)N(C[C@H](N2CCOCC2)C(=O)NO)S(C)(=O)=O)cc1,2.0,CHEMBL398265
621,CN(c1ccc2NC(=NS(=O)(=O)c2c1)C1=C(O)C(=NN(CCC(C)(C)C)C1=O)c1cccs1)S(C)(=O)=O,0.4,CHEMBL253534
622,CC(C)CCN1C(=O)C(=C(O)c2cc(F)cn12)C1=NS(=O)(=O)c2cc(NS(C)(=O)=O)ccc2N1,1.0,CHEMBL403046
626,O=C(N[C@@H](C1CCCCC1)c1cn(nn1)C1(CC1)C#N)c1cn2ccsc2n1,0.4,CHEMBL2207550
634,C(c1ccc(cc1)C(N1CCCN(CC1)C1CCC1)c1nnnn1Cc1ccccc1)n1cccn1,0.2,CHEMBL1222593
647,FC(F)(F)Oc1ccccc1CNC(=O)N1CCC(CC1)Oc1ccncc1,0.6,CHEMBL1085744
