,SMILES,STABILITY_SCORE,CHEMBL_ID
2459,CCn1nnc2c(nc(nc12)-c1ccc(NC(=O)Nc2ccc(cc2)C(=O)NCCc2ccccn2)cc1)N1CCOCC1,0.4,CHEMBL590357
2476,CNCCN(C)C(=O)c1ccc(NC(=O)Nc2ccc(cc2)-c2nc(OC)nc(n2)N2CCOCC2)cc1,0.5,CHEMBL1808981
2496,Cc1c2CCNCCNc3cc(ccc3C(N)=O)-n2c2CC(C)(C)CC(=O)c12,0.3,CHEMBL1760599
2606,OC[C@H](Cc1c[nH]cn1)Nc1nccc(n1)-c1ccc2ccccc2c1,1.3,CHEMBL595986
2622,COCCNC(=O)c1c(NC(=O)c2c(F)cccc2C(F)(F)F)sc2COCCc12,0.2,CHEMBL2205584
2641,COc1cccc(CNc2ccc(cc2)S(=O)(=O)Nc2nc3ccccc3s2)c1O,0.5,CHEMBL3113165
2650,Cc1cc(cc(C)c1Oc1ccc(O)c(Cc2ccc(F)cc2)c1)N1N=CC(=O)NC1=O,0.7,CHEMBL594025
2668,CC(C)n1nnc2c(nc(nc12)-c1ccc(NC(=O)Nc2ccc(cc2)N2CCOCC2)cc1)N1CCOCC1,0.4,CHEMBL591761
2671,CN1C(=O)C=C(Nc2ccc(I)cc2F)C2=C1N=CN(C[C@@H](O)CO)C2=O,0.4,CHEMBL1684063
2706,CCCS(=O)(=O)Oc1ccc(Oc2ccc(cc2)S(=O)(=O)CC2CS2)cc1,0.2,CHEMBL1651844
2710,Fc1ccc(cc1)C(N1CCN(CC1)C1CCC1)c1nnnn1Cc1ccccc1,0.1,CHEMBL1222808
2723,COc1cc(ccc1Nc1ncc2ccc(-c3ccccc3OC)n2n1)C1CCN(CC(O)CF)CC1,0.7,CHEMBL2158530
2765,CN(C)CCn1ccc2c(nc(nc12)-c1ccc(NC(=O)Nc2ccncc2)cc1)N1CCOCC1,0.0,CHEMBL1092841
2770,COc1ccc2C=C(CCc2c1)c1cccnc1,1.1,CHEMBL206351
2810,Nc1cccc(c1)C#Cc1n[nH]c2ccccc12,1.0,CHEMBL1631895
2812,COc1cc(ccc1Nc1ncc2c(C)cc(-c3ccccc3N(C)S(C)(=O)=O)n2n1)C1CCN(CC(N)=O)CC1,0.5,CHEMBL2158518
2814,CCN1C=C\C(=N/c2ccc(Oc3cccc(OC(F)(F)F)c3)cc2)c2ccc(cc12)C(F)(F)F,8.5,CHEMBL2381931
2817,CC(C(O)=O)c1cccc(c1)C(=N/O)\c1ccccc1,72.0,CHEMBL201607
2823,COc1cc(N2CCN(CC2)C2CCN(CC2)c2cccc3ccc(nc23)C(F)(F)F)c2ncccc2c1,0.0,CHEMBL1096540
2883,CC(C)N1CCCN(CC(=O)N[C@H](C)C(C)(C)C)CC1,0.1,CHEMBL2391378
2897,COc1cc(N2CCN(CC2)C2CCN(CC2)c2cccc3cccnc23)c2ncccc2c1,0.0,CHEMBL1094872
2927,Cc1cnc2c(cccc2c1-c1cccc(Oc2cc(Cl)cc(c2)S(C)(=O)=O)c1)C(F)(F)F,0.5,CHEMBL594176
2935,CN(C)CCN(C)C(=O)c1ccc(NC(=O)Nc2ccc(cc2)-c2nc(O[C@H]3CCOC3)nc(n2)N2CCOCC2)cc1,0.5,CHEMBL1808977
2949,O=C(Nc1ccncc1)[C@H](Cc1c[nH]c2ccc(OCc3ccccc3)cc12)NC(=O)C1CCCCC1,0.1,CHEMBL2429886
3017,CN(C)CC(=O)NC(C1=Nc2ccc(cc2C(=O)N1)-c1cn[nH]c1)c1ccc(Cl)cc1,0.3,CHEMBL2333882
3027,Cc1c2CCCNCC(C)(C)Nc3cc(ccc3C(N)=O)-n2c2CC(C)(C)CC(=O)c12,0.5,CHEMBL1760604
3050,CCN1C=C\C(=N/c2ccc(Oc3ccc(cc3)C(F)(F)F)cc2)c2ccc(Cl)cc12,5.6,CHEMBL2381928
3084,COC(=O)Nc1ccc2oc3cc(ccc3c2c1)S(=O)(=O)N[C@@H](C(C)C)C(O)=O,1.0,CHEMBL523034
3116,Fc1ccc(cc1)C(N1CCCN(CC1)C1CCC1)c1nnnn1Cc1ccccc1,0.1,CHEMBL1222873
3135,COc1cc(cc(OC)c1OC)C(=O)c1cn(C)c(n1)-c1ccc(C)cc1,0.2,CHEMBL1813155
3138,COc1nc(nc(n1)-c1ccc(NC(=O)Nc2ccc(cc2)C(=O)NCCN(C)C)cc1)N1CCOCC1,0.5,CHEMBL1808980
3140,Cc1c2CCCN3C[C@@H](F)C[C@@H]3CNc3cc(ccc3C(N)=O)-n2c2CC(C)(C)CC(=O)c12,0.0,CHEMBL1779539
3166,FC(F)(F)c1cccc(c1)-n1cnc2cc(ccc12)C(=O)N1CCCCC1,0.1,CHEMBL3103035
3169,COc1ccc(cc1)-n1cnc2cc(ccc12)C(=O)N1CCCCC1,0.4,CHEMBL3103040
3185,COc1c(Nc2ccc(nc2C)S(C)(=O)=O)ncnc1OC1CCN(CC1)C(=O)OC(C)C,1.0,CHEMBL1951032
3191,CCc1nc(N)nc(N)c1-c1ccc2OC(C)(C(=O)N(CCCCO)c2c1)c1cc(F)cc(F)c1,0.1,CHEMBL429459
3205,CC(=O)n1cc(Nc2ccc(I)cc2F)c(c1)C(=O)NOCCO,0.1,CHEMBL1170802
3239,CN1CCN(CC1)C(=O)c1ccc(NC(=O)Nc2ccc(cc2)-c2nc(OC3COC3)nc(n2)N2CCOCC2)cc1,0.5,CHEMBL1808984
3342,COCc1nc2ccc(-c3ccccc3Cl)c(CN)c2n1C,0.2,CHEMBL263137
3360,CCCS(=O)(=O)Oc1ccc(cc1)S(=O)(=O)CC1CS1,0.5,CHEMBL1651848
3371,COc1cc(ccc1Nc1ncc2ccc(-c3ccccc3OC)n2n1)C1CCN(CC1)C(=O)C1CCN1,0.7,CHEMBL2158587
3392,CO[C@]1(C[C@H](N(C1)C(=O)[C@@H](NC(=O)OC1CCCC1)C(C)(C)C)C(=O)N[C@@]1(C[C@H]1C=C)C(=O)NS(=O)(=O)C1CC1)c1ccc(cc1)-c1cnn(C)c1,2.0,CHEMBL2403735
3419,OCCn1ccc2c(nc(nc12)-c1ccc(NC(=O)Nc2ccncc2)cc1)N1CCOCC1,0.4,CHEMBL1092071
3453,Cc1c2CCNCCOCCNc3cc(ccc3C(N)=O)-n2c2CC(C)(C)CC(=O)c12,0.5,CHEMBL1760607
3458,Cc1nc(C(=O)Nc2ccnc(Cl)n2)c(C)n1-c1ccc(F)cc1,2.8,CHEMBL2346737
3464,O=C(Nc1ccncc1)Nc1ccc(cc1)-c1nc(N2CCOCC2)c2ccn(CCN3CCCC3)c2n1,0.1,CHEMBL1089428
3480,CCc1nc(N)nc(N)c1-c1ccc2OC(C)(C(=O)N(CCOCC(F)(F)F)c2c1)c1cc(F)cc(F)c1,0.1,CHEMBL241457
3502,Cc1c2CCCN3CCC[C@@H]3CNc3cc(ccc3C(N)=O)-n2c2CC(C)(C)CC(=O)c12,0.1,CHEMBL1738705
3546,Cc1cc(C)c(NC(=O)Nc2cc3ccccc3cc2C(=O)N[C@@H](C2CCCCC2)C(O)=O)c(C)c1,0.3,CHEMBL472140
3547,COc1ccc(cc1)N1CCN(CC[C@@H](OC(N)=O)c2ccccc2)CC1,1.5,CHEMBL2158704
3555,Cc1nc(C(=O)Nc2ccc(F)cn2)c(C)n1-c1ccc(F)cc1,1.8,CHEMBL2346736
3556,Fc1cccc(c1C(=O)Nc1sc2COCCc2c1C(=O)N1CC(F)(F)C1)C(F)(F)F,0.2,CHEMBL2205593
3567,CC(C)(C)c1cccc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3ccc(O)c(Br)c3)[C@@H]2O)c1,0.1,CHEMBL1760865
3584,C[C@H](N1CC[C@@](CCCO)(OC1=O)c1cccc(F)c1)c1ccc(cc1)-c1ccc(F)cc1,1.1,CHEMBL1829766
3618,NCc1c(ccc2ncn(CCO)c12)-c1ccccc1Cl,0.5,CHEMBL401542
3625,N[C@@H](Cc1ccc(F)cc1)C1=Nc2ccc(cc2C(=O)N1)-c1cn[nH]c1,0.7,CHEMBL2333905
